DS_DATA_CURTA,HR_HORA,HORA,MINUTOS,PERÍODO,DS_RODOVIA,DS_MUNICIPIO_OCORRENCIA,SG_UF_LOCAL_OCORRENCIA,REGIÃO_OCORRENCIA,DS_TIPO_ENQTO,DS_COMPLEMENTO,CARGA_PADRÃO,QTDE OCORRÊNCIAS,,,
05/08/24,17,0.708333333,1020,Tarde,116,CARAI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/08/24,10,0.416666667,600,Manhã,381,JOAO MONLEVADE,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/08/24,13,0.541666667,780,Tarde,376,ORTIGUEIRA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/08/24,7,0.291666667,420,Manhã,116,ENCRUZILHADA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/08/24,4,0.166666667,240,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
06/08/24,22,0.916666667,1320,Noite,277,SAO JOSE DOS PINHAIS,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/08/24,18,0.75,1080,Noite,101,RIO NOVO DO SUL,ES,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
07/08/24,2,0.083333333,120,Noite,381,NOVA ERA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/08/24,3,0.125,180,Noite,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/08/24,5,0.208333333,300,Noite,381,ANTONIO DIAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/08/24,21,0.875,1260,Noite,277,PALMEIRA,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
07/08/24,17,0.708333333,1020,Tarde,116,ANTONINA,PR,Sul,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
07/08/24,9,0.375,540,Manhã,101,RIO DE JANEIRO,RJ,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
07/08/24,1,0.041666667,60,Noite,116,JUQUITIBA,SP,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
08/08/24,22,0.916666667,1320,Noite,116,TEOFILO OTONI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/08/24,11,0.458333333,660,Manhã,040,TRES MARIAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/08/24,23,0.958333333,1380,Noite,262,UBERABA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/08/24,6,0.25,360,Manhã,163,ITAITUBA,PA,Norte,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
08/08/24,3,0.125,180,Noite,232,CARUARU,PE,Nordeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
08/08/24,20,0.833333333,1200,Noite,116,BARRA DO TURVO,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/08/24,16,0.666666667,960,Tarde,364,MINEIROS,GO,Centro-Oeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/08/24,20,0.833333333,1200,Noite,381,JOAO MONLEVADE,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/08/24,4,0.166666667,240,Noite,365,MONTE ALEGRE DE MINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
09/08/24,14,0.583333333,840,Tarde,230,JUNCO DO SERIDO,PB,Nordeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
09/08/24,7,0.291666667,420,Manhã,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/08/24,13,0.541666667,780,Tarde,277,SANTA TEREZINHA DE ITAIPU,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
09/08/24,5,0.208333333,300,Noite,101,ESTANCIA,SE,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
09/08/24,6,0.25,360,Manhã,101,ESTANCIA,SE,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
09/08/24,23,0.958333333,1380,Noite,116,BARRA DO TURVO,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/08/24,7,0.291666667,420,Manhã,116,MEDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
10/08/24,3,0.125,180,Noite,277,PARANAGUA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/08/24,0,0,0,Noite,116,PARANAGUA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/08/24,10,0.416666667,600,Manhã,116,DIVINO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/08/24,13,0.541666667,780,Tarde,153,CENTRALINA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/08/24,6,0.25,360,Manhã,376,IMBAU,PR,Sul,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
12/08/24,20,0.833333333,1200,Noite,381,TRES CORACOES,MG,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
12/08/24,5,0.208333333,300,Noite,116,TEOFILO OTONI,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
12/08/24,1,0.041666667,60,Noite,277,PARANAGUA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
12/08/24,5,0.208333333,300,Noite,153,AGUA DOCE,SC,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
13/08/24,2,0.083333333,120,Noite,040,CRISTALINA,GO,Centro-Oeste,Furto,De Carga de Alimentos,Alimentos,1,,,
13/08/24,23,0.958333333,1380,Noite,262,NOVA SERRANA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/08/24,20,0.833333333,1200,Noite,040,CONTAGEM,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
13/08/24,13,0.541666667,780,Tarde,277,CANDOI,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/08/24,0,0,0,Noite,376,TIJUCAS DO SUL,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),2,,,
13/08/24,5,0.208333333,300,Noite,116,MIRACATU,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/08/24,6,0.25,360,Manhã,116,BOA NOVA,BA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
14/08/24,6,0.25,360,Manhã,116,BOA NOVA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/08/24,18,0.75,1080,Noite,101,URUCUCA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/08/24,1,0.041666667,60,Noite,101,ITAPEMIRIM,ES,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
15/08/24,15,0.625,900,Tarde,381,NOVA ERA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/08/24,21,0.875,1260,Noite,104,QUEIMADAS,PB,Nordeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
15/08/24,14,0.583333333,840,Tarde,373,CHOPINZINHO,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
16/08/24,18,0.75,1080,Noite,116,SALGUEIRO,PE,Nordeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
17/08/24,15,0.625,900,Tarde,316,BELEM DE SAO FRANCISCO,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/08/24,13,0.541666667,780,Tarde,116,PIRAI,RJ,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
17/08/24,16,0.666666667,960,Tarde,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
18/08/24,18,0.75,1080,Noite,153,PRATA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
19/08/24,17,0.708333333,1020,Tarde,304,BEBERIBE,CE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
19/08/24,9,0.375,540,Manhã,101,MIMOSO DO SUL,ES,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
19/08/24,19,0.791666667,1140,Noite,381,CAMPANHA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
19/08/24,12,0.5,720,Tarde,376,TIJUCAS DO SUL,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
19/08/24,13,0.541666667,780,Tarde,381,SAO PAULO,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/08/24,3,0.125,180,Noite,110,ALAGOINHAS,BA,Nordeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
20/08/24,13,0.541666667,780,Tarde,365,UBERLANDIA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/08/24,4,0.166666667,240,Noite,040,ESMERALDAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
20/08/24,0,0,0,Noite,Não Informado,GUARATUBA,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
20/08/24,9,0.375,540,Manhã,116,ANTONINA,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
21/08/24,5,0.208333333,300,Noite,381,CARMOPOLIS DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/08/24,6,0.25,360,Manhã,381,SANTA LUZIA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
22/08/24,3,0.125,180,Noite,262,RIO CASCA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/08/24,1,0.041666667,60,Noite,116,MIRACATU,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/08/24,8,0.333333333,480,Manhã,251,GRAO MOGOL,MG,Sudeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
23/08/24,8,0.333333333,480,Manhã,376,GUARATUBA,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
23/08/24,11,0.458333333,660,Manhã,116,MIRACATU,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
23/08/24,10,0.416666667,600,Manhã,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
24/08/24,14,0.583333333,840,Tarde,251,FRANCISCO SA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
25/08/24,13,0.541666667,780,Tarde,Não Informado,VALPARAISO DE GOIAS,GO,Centro-Oeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
25/08/24,4,0.166666667,240,Noite,251,FRANCISCO SA,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
26/08/24,16,0.666666667,960,Tarde,381,OLIVEIRA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
26/08/24,0,0,0,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
26/08/24,19,0.791666667,1140,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
26/08/24,21,0.875,1260,Noite,116,SEROPEDICA,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
26/08/24,1,0.041666667,60,Noite,101,PALHOCA,SC,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
27/08/24,1,0.041666667,60,Noite,242,SEABRA,BA,Nordeste,Furto,De Carga de Cigarros,Cigarros,1,,,
27/08/24,15,0.625,900,Tarde,365,UBERLANDIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/08/24,23,0.958333333,1380,Noite,381,CAMPANHA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
27/08/24,22,0.916666667,1320,Noite,376,ORTIGUEIRA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
27/08/24,1,0.041666667,60,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
27/08/24,1,0.041666667,60,Noite,116,SAO JOSE DOS PINHAIS,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/08/24,3,0.125,180,Noite,101,ITAPEMIRIM,ES,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
28/08/24,1,0.041666667,60,Noite,251,FRANCISCO SA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/08/24,21,0.875,1260,Noite,153,CANAPOLIS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/08/24,6,0.25,360,Manhã,040,CONTAGEM,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
28/08/24,13,0.541666667,780,Tarde,070,GENERAL CARNEIRO,MT,Centro-Oeste,Furto,Saque de Carga,Saque de Carga,1,,,
29/08/24,7,0.291666667,420,Manhã,381,CAMANDUCAIA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
29/08/24,0,0,0,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/08/24,22,0.916666667,1320,Noite,277,NOVA LARANJEIRAS,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/08/24,15,0.625,900,Tarde,493,JAPERI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/08/24,18,0.75,1080,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/08/24,3,0.125,180,Noite,116,MIRACATU,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/08/24,4,0.166666667,240,Noite,116,MIRACATU,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
30/08/24,2,0.083333333,120,Noite,Não Informado,SAO LUIS,MA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
30/08/24,14,0.583333333,840,Tarde,316,SATUBINHA,MA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
30/08/24,1,0.041666667,60,Noite,277,PARANAGUA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
31/08/24,12,0.5,720,Tarde,116,ENCRUZILHADA,BA,Nordeste,Furto,de Carga de Bebidas,Bebidas,1,,,
31/08/24,0,0,0,Noite,Não Informado,SAO SEBASTIAO DO PASSE,BA,Nordeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
31/08/24,21,0.875,1260,Noite,135,ITAPECURU MIRIM,MA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
31/08/24,18,0.75,1080,Noite,381,EXTREMA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
31/08/24,12,0.5,720,Tarde,116,PADRE PARAISO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
31/08/24,8,0.333333333,480,Manhã,365,ARAGUARI,MG,Sudeste,Roubo,De Carga de Cigarros,Cigarros,1,,,
01/09/24,0,0,0,Noite,423,GARANHUNS,PE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
01/09/24,17,0.708333333,1020,Tarde,153,PORTO VITORIA,PR,Sul,Furto,de Carga de Bebidas,Bebidas,1,,,
01/09/24,22,0.916666667,1320,Noite,116,QUATRO BARRAS,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/09/24,18,0.75,1080,Noite,116,CAJATI,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
02/09/24,20,0.833333333,1200,Noite,349,CORRENTINA,BA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
02/09/24,15,0.625,900,Tarde,381,CAMANDUCAIA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
02/09/24,0,0,0,Noite,262,RIO CASCA,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
02/09/24,19,0.791666667,1140,Noite,277,PARANAGUA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
02/09/24,23,0.958333333,1380,Noite,277,PARANAGUA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
03/09/24,20,0.833333333,1200,Noite,262,FLORESTAL,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
03/09/24,2,0.083333333,120,Noite,277,PARANAGUA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
03/09/24,22,0.916666667,1320,Noite,369,MAMBORE,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
03/09/24,0,0,0,Noite,101,CAMPOS DOS GOYTACAZES,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/09/24,2,0.083333333,120,Noite,153,PRATA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/09/24,4,0.166666667,240,Noite,153,PRATA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/09/24,0,0,0,Noite,381,ANTONIO DIAS,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
04/09/24,2,0.083333333,120,Noite,153,PRATA,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
04/09/24,11,0.458333333,660,Manhã,381,PERDOES,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
04/09/24,20,0.833333333,1200,Noite,277,CANDOI,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
05/09/24,23,0.958333333,1380,Noite,423,INHAPI,AL,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/09/24,1,0.041666667,60,Noite,316,ZE DOCA,MA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/09/24,6,0.25,360,Manhã,277,CEU AZUL,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
05/09/24,22,0.916666667,1320,Noite,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/09/24,3,0.125,180,Noite,116,MIRACATU,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/09/24,5,0.208333333,300,Noite,116,SANTO ESTEVAO,BA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
06/09/24,6,0.25,360,Manhã,040,CONSELHEIRO LAFAIETE,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
06/09/24,3,0.125,180,Noite,040,SETE LAGOAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
06/09/24,1,0.041666667,60,Noite,040,JUIZ DE FORA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
06/09/24,22,0.916666667,1320,Noite,364,NOVA MARILANDIA,MT,Centro-Oeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
07/09/24,21,0.875,1260,Noite,423,DELMIRO GOUVEIA,AL,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/09/24,8,0.333333333,480,Manhã,381,ITAPEVA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/09/24,4,0.166666667,240,Noite,050,UBERABA,MG,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
07/09/24,5,0.208333333,300,Noite,010,ULIANOPOLIS,PA,Norte,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/09/24,13,0.541666667,780,Tarde,376,ORTIGUEIRA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
08/09/24,23,0.958333333,1380,Noite,116,SANTA BARBARA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/09/24,17,0.708333333,1020,Tarde,452,ITUMBIARA,GO,Centro-Oeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/09/24,22,0.916666667,1320,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/09/24,7,0.291666667,420,Manhã,364,ROSARIO OESTE,MT,Centro-Oeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/09/24,19,0.791666667,1140,Noite,116,ITAOBIM,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/09/24,20,0.833333333,1200,Noite,262,MATIPO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/09/24,17,0.708333333,1020,Tarde,116,CACHOEIRA DE PAJEU,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
10/09/24,2,0.083333333,120,Noite,101,RIO NOVO DO SUL,ES,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/09/24,3,0.125,180,Noite,381,NOVA ERA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/09/24,18,0.75,1080,Noite,381,BELA VISTA DE MINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
11/09/24,5,0.208333333,300,Noite,101,URUCUCA,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/09/24,20,0.833333333,1200,Noite,381,SABARA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/09/24,4,0.166666667,240,Noite,381,ESTIVA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/09/24,4,0.166666667,240,Noite,381,PERDOES,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/09/24,0,0,0,Noite,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/09/24,4,0.166666667,240,Noite,050,UBERABA,MG,Sudeste,Roubo,de Carga de Agrotóxicos,Agrotóxicos,1,,,
11/09/24,5,0.208333333,300,Noite,101,CAAPORA,PB,Nordeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
11/09/24,23,0.958333333,1380,Noite,277,PARANAGUA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
12/09/24,1,0.041666667,60,Noite,Não Informado,MIMOSO DO SUL,ES,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
12/09/24,2,0.083333333,120,Noite,381,OLIVEIRA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/09/24,22,0.916666667,1320,Noite,116,UBAPORANGA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
12/09/24,22,0.916666667,1320,Noite,040,CONTAGEM,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/09/24,0,0,0,Noite,381,NOVA UNIAO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
12/09/24,13,0.541666667,780,Tarde,277,TEIXEIRA SOARES,PR,Sul,Furto,De Carga de Combustíveis,Combustíveis,1,,,
12/09/24,11,0.458333333,660,Manhã,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
13/09/24,20,0.833333333,1200,Noite,381,JOAO MONLEVADE,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/09/24,1,0.041666667,60,Noite,381,EXTREMA,MG,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
13/09/24,0,0,0,Noite,373,CHOPINZINHO,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/09/24,23,0.958333333,1380,Noite,376,ORTIGUEIRA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/09/24,3,0.125,180,Noite,101,RIO REAL,BA,Nordeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
14/09/24,0,0,0,Noite,153,CANAPOLIS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
14/09/24,2,0.083333333,120,Noite,116,MIRACATU,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/09/24,19,0.791666667,1140,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
16/09/24,19,0.791666667,1140,Noite,Não Informado,SAO LUIS,MA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/09/24,19,0.791666667,1140,Noite,116,MANHUACU,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/09/24,11,0.458333333,660,Manhã,070,POXOREO,MT,Centro-Oeste,Furto,De Carga de Alimentos,Alimentos,1,,,
17/09/24,13,0.541666667,780,Tarde,316,TIMON,MA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
17/09/24,16,0.666666667,960,Tarde,135,ITAPECURU MIRIM,MA,Nordeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
17/09/24,4,0.166666667,240,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/09/24,20,0.833333333,1200,Noite,116,LEOPOLDINA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/09/24,2,0.083333333,120,Noite,153,CENTRALINA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
17/09/24,5,0.208333333,300,Noite,040,ITABIRITO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
17/09/24,3,0.125,180,Noite,232,TACAIMBO,PE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
17/09/24,15,0.625,900,Tarde,493,NOVA IGUACU,RJ,Sudeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
18/09/24,7,0.291666667,420,Manhã,101,MESSIAS,AL,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
18/09/24,21,0.875,1260,Noite,381,CAMANDUCAIA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
